     Èas / s    Napìtí / V
     103,845  6,99900E-004
     104,085  7,00200E-004
     104,325  7,00500E-004
     104,565  7,00800E-004
     104,805  7,01200E-004
     105,045  7,01200E-004
     105,285  7,01400E-004
     105,525  7,01400E-004
     105,765  7,01900E-004
     106,005  7,02000E-004
     106,245  7,02300E-004
     106,484  7,02900E-004
     106,724  7,02700E-004
     106,964  7,03100E-004
     107,204  7,03000E-004
     107,444  7,03400E-004
     107,684  7,03900E-004
     107,924  7,04100E-004
     108,164  7,04000E-004
     108,404  7,04100E-004
     108,644  7,04600E-004
     108,884  7,05000E-004
     109,124  7,04800E-004
     109,364  7,05100E-004
     109,604  7,05300E-004
     109,844  7,05400E-004
     110,084  7,05800E-004
     110,324  7,06300E-004
     110,564  7,06000E-004
     110,803  7,06500E-004
     111,043  7,06400E-004
     111,283  7,06500E-004
     111,523  7,07000E-004
     111,763  7,07300E-004
     112,003  7,07300E-004
     112,243  7,07800E-004
     112,483  7,07900E-004
     112,723  7,08200E-004
     112,963  7,08200E-004
     113,202  7,08700E-004
     113,442  7,08900E-004
     113,683  7,08900E-004
     113,923  7,09300E-004
     114,163  7,09400E-004
     114,402  7,09500E-004
     114,642  7,09600E-004
     114,882  7,10100E-004
     115,122  7,10300E-004
     115,362  7,10200E-004
     115,602  7,11200E-004
     115,842  7,10700E-004
     116,082  7,10700E-004
     116,322  7,11200E-004
     116,562  7,11600E-004
     116,802  7,11500E-004
     117,042  7,11800E-004
     117,282  7,11800E-004
     117,521  7,12100E-004
     117,761  7,12000E-004
     118,001  7,12700E-004
     118,241  7,12500E-004
     118,481  7,13000E-004
     118,721  7,13300E-004
     118,961  7,13700E-004
     119,201  7,13500E-004
     119,441  7,13600E-004
     119,681  7,14200E-004
     119,921  7,14200E-004
     120,161  7,14600E-004
     120,401  7,14900E-004
     120,641  7,14800E-004
     120,881  7,15500E-004
     121,121  7,15200E-004
     121,361  7,15400E-004
     121,601  7,15900E-004
     121,841  7,15800E-004
     122,081  7,15800E-004
     122,321  7,16500E-004
     122,561  7,16500E-004
     122,801  7,16600E-004
     123,041  7,17000E-004
     123,281  7,16800E-004
     123,521  7,17200E-004
     123,761  7,17700E-004
     124,001  7,17800E-004
     124,241  7,17900E-004
     124,481  7,18000E-004
     124,721  7,18400E-004
     124,961  7,18500E-004
     125,201  7,18800E-004
     125,441  7,18900E-004
     125,681  7,19000E-004
     125,921  7,19100E-004
     126,161  7,19500E-004
     126,401  7,19600E-004
     126,640  7,19800E-004
     126,880  7,19800E-004
     127,120  7,20000E-004
     127,361  7,20800E-004
     127,601  7,20300E-004
     127,841  7,20800E-004
     128,081  7,20900E-004
     128,321  7,21100E-004
     128,560  7,21300E-004
     128,801  7,21400E-004
     129,040  7,21600E-004
     129,280  7,21500E-004
     129,520  7,21700E-004
     129,761  7,21800E-004
     130,000  7,22500E-004
     130,240  7,22700E-004
     130,480  7,23000E-004
     130,720  7,22900E-004
     130,960  7,23200E-004
     131,200  7,23400E-004
     131,440  7,23700E-004
     131,680  7,23500E-004
     131,920  7,24000E-004
     132,160  7,24400E-004
     132,400  7,24400E-004
     132,640  7,24300E-004
     132,880  7,24800E-004
     133,120  7,24600E-004
     133,360  7,25100E-004
     133,600  7,25300E-004
     133,840  7,25600E-004
     134,080  7,25600E-004
     134,320  7,25500E-004
     134,560  7,25700E-004
     134,800  7,26100E-004
     135,040  7,26400E-004
     135,280  7,26400E-004
     135,520  7,26800E-004
     135,760  7,26900E-004
     136,000  7,27400E-004
     136,240  7,27300E-004
     136,480  7,27500E-004
     136,720  7,27700E-004
     136,960  7,27900E-004
     137,200  7,27900E-004
     137,440  7,28200E-004
     137,680  7,28700E-004
     137,920  7,28500E-004
     138,160  7,29000E-004
     138,400  7,29000E-004
     138,639  7,29200E-004
     138,879  7,29100E-004
     139,120  7,29500E-004
     139,360  7,29700E-004
     139,600  7,30100E-004
     139,840  7,30200E-004
     140,080  7,30200E-004
     140,320  7,30500E-004
     140,560  7,30700E-004
     140,800  7,30700E-004
     141,040  7,31100E-004
     141,280  7,31000E-004
     141,520  7,31400E-004
     141,760  7,31600E-004
     142,000  7,31500E-004
     142,240  7,31900E-004
     142,480  7,32000E-004
     142,720  7,32000E-004
     142,960  7,32500E-004
     143,200  7,32400E-004
     143,440  7,33200E-004
     143,680  7,32800E-004
     143,920  7,33000E-004
     144,160  7,33100E-004
     144,400  7,33700E-004
     144,640  7,33800E-004
     144,880  7,33800E-004
     145,120  7,33900E-004
     145,360  7,34200E-004
     145,600  7,34300E-004
     145,840  7,34500E-004
     146,080  7,34900E-004
     146,320  7,35100E-004
     146,560  7,35200E-004
     146,800  7,35500E-004
     147,040  7,35400E-004
     147,280  7,35900E-004
     147,520  7,35900E-004
     147,760  7,36000E-004
     148,000  7,36400E-004
     148,240  7,36200E-004
     148,480  7,36500E-004
     148,720  7,36400E-004
     148,960  7,37100E-004
     149,200  7,37100E-004
     149,439  7,37200E-004
     149,679  7,37400E-004
     149,919  7,37700E-004
     150,159  7,37800E-004
     150,399  7,37600E-004
     150,639  7,37900E-004
     150,879  7,38200E-004
     151,119  7,38500E-004
     151,359  7,38600E-004
     151,599  7,39000E-004
     151,839  7,38900E-004
     152,079  7,39700E-004
     152,319  7,39000E-004
     152,559  7,39000E-004
     152,799  7,39900E-004
     153,039  7,40200E-004
     153,279  7,40100E-004
     153,519  7,39800E-004
     153,759  7,40900E-004
     153,999  7,40500E-004
     154,238  7,40200E-004
     154,478  7,40900E-004
     154,718  7,41000E-004
     154,958  7,41100E-004
     155,198  7,41100E-004
     155,438  7,41300E-004
     155,678  7,41700E-004
     155,918  7,42000E-004
     156,158  7,41900E-004
     156,398  7,42500E-004
     156,638  7,42000E-004
     156,878  7,42400E-004
     157,118  7,42500E-004
     157,358  7,42400E-004
     157,598  7,42700E-004
     157,838  7,42700E-004
     158,078  7,43300E-004
     158,318  7,43400E-004
     158,558  7,43300E-004
     158,798  7,43100E-004
     159,038  7,44000E-004
     159,278  7,44200E-004
     159,518  7,44300E-004
     159,758  7,44500E-004
     159,998  7,44800E-004
     160,238  7,44700E-004
     160,478  7,45000E-004
     160,718  7,44900E-004
     160,958  7,45100E-004
     161,198  7,45400E-004
     161,437  7,45100E-004
     161,678  7,45600E-004
     161,917  7,45900E-004
     162,157  7,46000E-004
     162,397  7,45900E-004
     162,637  7,46200E-004
     162,877  7,46400E-004
     163,117  7,46200E-004
     163,357  7,46800E-004
     163,597  7,47100E-004
     163,837  7,47000E-004
     164,078  7,47200E-004
     164,318  7,47800E-004
     164,557  7,47500E-004
     164,797  7,47600E-004
     165,037  7,48000E-004
     165,277  7,48000E-004
     165,517  7,48200E-004
     165,757  7,48400E-004
     165,997  7,48500E-004
     166,237  7,48700E-004
     166,477  7,49000E-004
     166,717  7,48800E-004
     166,957  7,49200E-004
     167,197  7,49100E-004
     167,437  7,49300E-004
     167,677  7,50000E-004
     167,917  7,49800E-004
     168,157  7,49900E-004
     168,397  7,50200E-004
     168,637  7,50600E-004
     168,877  7,50400E-004
     169,117  7,50500E-004
     169,357  7,50900E-004
     169,597  7,51000E-004
     169,836  7,51300E-004
     170,076  7,50800E-004
     170,316  7,51900E-004
     170,556  7,51700E-004
     170,796  7,51700E-004
     171,036  7,52200E-004
     171,276  7,52000E-004
     171,516  7,52500E-004
     171,756  7,52700E-004
     171,996  7,52400E-004
     172,236  7,53000E-004
     172,476  7,52800E-004
     172,716  7,52900E-004
     172,956  7,53200E-004
     173,196  7,53200E-004
     173,436  7,53400E-004
     173,676  7,53800E-004
     173,916  7,53500E-004
     174,156  7,54300E-004
     174,396  7,54000E-004
     174,636  7,54400E-004
     174,876  7,54800E-004
     175,116  7,54800E-004
     175,356  7,54700E-004
     175,596  7,55100E-004
     175,836  7,54900E-004
     176,076  7,55700E-004
     176,316  7,55300E-004
     176,556  7,55900E-004
     176,796  7,55700E-004
     177,036  7,56000E-004
     177,276  7,56400E-004
     177,516  7,56100E-004
     177,756  7,56400E-004
     177,996  7,56500E-004
     178,236  7,56500E-004
     178,476  7,57100E-004
     178,716  7,56900E-004
     178,956  7,57100E-004
     179,196  7,57400E-004
     179,436  7,57800E-004
     179,676  7,57700E-004
     179,916  7,57700E-004
     180,156  7,58100E-004
     180,396  7,58100E-004
     180,636  7,58000E-004
     180,876  7,58600E-004
     181,116  7,58700E-004
     181,357  7,58800E-004
     181,597  7,58900E-004
     181,837  7,59400E-004
     182,077  7,59500E-004
     182,317  7,59200E-004
     182,557  7,59400E-004
     182,797  7,59800E-004
     183,038  7,59400E-004
     183,278  7,59900E-004
     183,518  7,60200E-004
     183,758  7,60100E-004
     183,998  7,60500E-004
     184,238  7,60400E-004
     184,477  7,60700E-004
     184,717  7,60900E-004
     184,957  7,60900E-004
     185,197  7,61100E-004
     185,438  7,61500E-004
     185,678  7,61500E-004
     185,918  7,61300E-004
     186,158  7,61800E-004
     186,398  7,61800E-004
     186,638  7,62100E-004
     186,878  7,62000E-004
     187,118  7,62600E-004
     187,358  7,62700E-004
     187,598  7,62900E-004
     187,838  7,62800E-004
     188,078  7,63200E-004
     188,318  7,63300E-004
     188,558  7,63700E-004
     188,798  7,63700E-004
     189,038  7,63900E-004
     189,278  7,64100E-004
     189,518  7,64000E-004
     189,758  7,64400E-004
     189,998  7,64300E-004
     190,238  7,64600E-004
     190,478  7,65200E-004
     190,718  7,65000E-004
     190,958  7,65000E-004
     191,198  7,65400E-004
     191,438  7,65400E-004
     191,677  7,65600E-004
     191,917  7,65800E-004
     192,157  7,65800E-004
     192,397  7,65800E-004
     192,637  7,66300E-004
     192,877  7,66500E-004
     193,117  7,66400E-004
     193,357  7,67000E-004
     193,597  7,66600E-004
     193,837  7,66800E-004
     194,077  7,67300E-004
     194,317  7,67400E-004
     194,556  7,67700E-004
     194,796  7,67500E-004
     195,036  7,67900E-004
     195,277  7,67900E-004
     195,517  7,68000E-004
     195,757  7,68300E-004
     195,997  7,68400E-004
     196,236  7,68500E-004
     196,476  7,68900E-004
     196,716  7,68700E-004
     196,956  7,69300E-004
     197,197  7,68900E-004
     197,437  7,69400E-004
     197,677  7,69800E-004
     197,916  7,69700E-004
     198,157  7,69800E-004
     198,397  7,70200E-004
     198,637  7,70100E-004
     198,876  7,70500E-004
     199,116  7,70100E-004
     199,356  7,70800E-004
     199,596  7,70900E-004
     199,836  7,71000E-004
     200,076  7,71200E-004
     200,316  7,71400E-004
     200,556  7,71500E-004
     200,796  7,71700E-004
     201,036  7,71800E-004
     201,276  7,72000E-004
     201,516  7,72100E-004
     201,756  7,72100E-004
     201,996  7,72600E-004
     202,236  7,72600E-004
     202,476  7,72500E-004
     202,716  7,73100E-004
     202,956  7,72800E-004
     203,196  7,73200E-004
     203,436  7,73600E-004
     203,676  7,73700E-004
     203,916  7,73800E-004
     204,155  7,74100E-004
     204,396  7,73800E-004
     204,636  7,74100E-004
     204,875  7,74600E-004
     205,115  7,74400E-004
     205,355  7,74700E-004
     205,595  7,75000E-004
     205,835  7,74700E-004
     206,075  7,75400E-004
     206,315  7,75500E-004
     206,555  7,75200E-004
     206,795  7,75900E-004
     207,035  7,75600E-004
     207,275  7,75900E-004
     207,515  7,76000E-004
     207,755  7,76300E-004
     207,995  7,76300E-004
     208,235  7,76600E-004
     208,475  7,76900E-004
     208,715  7,76900E-004
     208,955  7,77100E-004
     209,195  7,77300E-004
     209,435  7,77400E-004
     209,675  7,77500E-004
     209,915  7,77700E-004
     210,155  7,77800E-004
     210,395  7,77900E-004
     210,635  7,78300E-004
     210,875  7,78500E-004
     211,115  7,78200E-004
     211,355  7,78600E-004
     211,595  7,78500E-004
     211,835  7,79000E-004
     212,075  7,78800E-004
     212,315  7,79400E-004
     212,555  7,79100E-004
     212,795  7,79200E-004
     213,035  7,80000E-004
     213,275  7,79900E-004
     213,515  7,80000E-004
     213,754  7,80100E-004
     213,994  7,80500E-004
     214,234  7,80600E-004
     214,474  7,80900E-004
     214,714  7,80700E-004
     214,954  7,81200E-004
     215,194  7,81200E-004
     215,434  7,81300E-004
     215,674  7,81500E-004
     215,914  7,81600E-004
     216,154  7,82300E-004
     216,394  7,82000E-004
     216,634  7,82000E-004
     216,874  7,82600E-004
     217,114  7,82800E-004
     217,364  7,82800E-004
     217,604  7,83100E-004
     217,844  7,83300E-004
     218,084  7,82900E-004
     218,324  7,83300E-004
     218,564  7,83400E-004
     218,804  7,83500E-004
     219,044  7,83800E-004
     219,284  7,84100E-004
     219,524  7,84000E-004
     219,764  7,84500E-004
     220,004  7,84800E-004
     220,244  7,85100E-004
     220,484  7,84400E-004
     220,725  7,85000E-004
     220,965  7,85000E-004
     221,205  7,85400E-004
     221,445  7,85600E-004
     221,685  7,85600E-004
     221,925  7,85700E-004
     222,165  7,86100E-004
     222,405  7,86200E-004
     222,645  7,86500E-004
     222,885  7,86600E-004
     223,125  7,86900E-004
     223,365  7,87200E-004
     223,605  7,87400E-004
     223,845  7,87200E-004
     224,085  7,87500E-004
     224,325  7,87500E-004
     224,565  7,87800E-004
     224,805  7,88000E-004
     225,045  7,88300E-004
     225,285  7,88500E-004
     225,534  7,88700E-004
     225,774  7,88800E-004
     226,014  7,88700E-004
     226,254  7,89100E-004
     226,494  7,89400E-004
     226,734  7,89300E-004
     226,974  7,89700E-004
     227,214  7,89800E-004
     227,454  7,90200E-004
     227,694  7,90100E-004
     227,934  7,90600E-004
     228,174  7,90900E-004
     228,414  7,90500E-004
     228,654  7,90900E-004
     228,894  7,90900E-004
     229,133  7,91800E-004
     229,373  7,91500E-004
     229,613  7,91900E-004
     229,853  7,92000E-004
     230,093  7,92100E-004
     230,333  7,91800E-004
     230,573  7,92200E-004
     230,813  7,92600E-004
     231,053  7,92900E-004
     231,293  7,92800E-004
     231,533  7,93100E-004
     231,773  7,93000E-004
     232,013  7,93200E-004
     232,263  7,93600E-004
     232,503  7,94000E-004
     232,743  7,93700E-004
     232,983  7,94200E-004
     233,223  7,94700E-004
     233,463  7,94400E-004
     233,703  7,94500E-004
     233,943  7,94400E-004
     234,183  7,95000E-004
     234,423  7,95100E-004
     234,663  7,95600E-004
     234,903  7,95900E-004
     235,143  7,95600E-004
     235,383  7,95800E-004
     235,623  7,96300E-004
     235,863  7,96300E-004
     236,103  7,96300E-004
     236,343  7,96500E-004
     236,583  7,96600E-004
     236,823  7,96900E-004
     237,063  7,97200E-004
     237,303  7,97300E-004
     237,543  7,97600E-004
     237,783  7,97500E-004
     238,023  7,98000E-004
     238,263  7,98200E-004
     238,503  7,98200E-004
     238,743  7,98300E-004
     238,983  7,98500E-004
     239,223  7,98600E-004
     239,463  7,99100E-004
     239,704  7,99200E-004
     239,944  7,99100E-004
     240,183  7,99000E-004
     240,423  7,99500E-004
     240,663  7,99700E-004
     240,904  8,00100E-004
     241,144  8,00200E-004
     241,384  8,00500E-004
     241,624  8,00500E-004
     241,874  8,00700E-004
     242,114  8,00800E-004
     242,354  8,01000E-004
     242,604  8,01000E-004
     242,844  8,01600E-004
     243,084  8,01600E-004
     243,323  8,01800E-004
     243,563  8,01900E-004
     243,803  8,02000E-004
     244,053  8,02500E-004
     244,293  8,02500E-004
     244,533  8,02700E-004
     244,773  8,03100E-004
     245,013  8,03100E-004
     245,263  8,03500E-004
     245,503  8,03300E-004
     245,743  8,03500E-004
     245,993  8,03800E-004
     246,233  8,04000E-004
     246,483  8,04400E-004
     246,723  8,04300E-004
     246,973  8,04300E-004
     247,213  8,04800E-004
     247,453  8,05100E-004
     247,693  8,04800E-004
     247,933  8,05200E-004
     248,173  8,05700E-004
     248,413  8,05500E-004
     248,653  8,05900E-004
     248,903  8,06000E-004
     249,142  8,05900E-004
     249,393  8,06100E-004
     249,632  8,06400E-004
     249,882  8,06700E-004
     250,132  8,06700E-004
     250,382  8,07200E-004
     250,623  8,07200E-004
     250,863  8,07400E-004
     251,103  8,07600E-004
     251,343  8,07600E-004
     251,593  8,08500E-004
     251,833  8,08500E-004
     252,073  8,08600E-004
     252,313  8,08700E-004
     252,563  8,09000E-004
     252,803  8,09200E-004
     253,043  8,09300E-004
     253,293  8,09200E-004
     253,533  8,09800E-004
     253,783  8,09600E-004
     254,033  8,10100E-004
     254,283  8,10300E-004
     254,533  8,10500E-004
     254,783  8,10600E-004
     255,024  8,11000E-004
     255,274  8,10900E-004
     255,514  8,11500E-004
     255,764  8,11400E-004
     256,004  8,11300E-004
     256,254  8,11600E-004
     256,504  8,11800E-004
     256,754  8,12400E-004
     256,994  8,12300E-004
     257,244  8,12700E-004
     257,485  8,13000E-004
