     Èas / s    Napìtí / V
      52,871  1,50500E-004
      53,111  1,50500E-004
      53,352  1,49800E-004
      53,592  1,49000E-004
      53,832  1,48800E-004
      54,072  1,48400E-004
      54,312  1,48200E-004
      54,553  1,47500E-004
      54,793  1,46900E-004
      55,033  1,46700E-004
      55,273  1,46100E-004
      55,514  1,45700E-004
      55,754  1,45500E-004
      55,994  1,44800E-004
      56,234  1,44400E-004
      56,474  1,43800E-004
      56,715  1,43800E-004
      56,955  1,43300E-004
      57,195  1,42800E-004
      57,435  1,42700E-004
      57,675  1,41900E-004
      57,915  1,41400E-004
      58,155  1,41500E-004
      58,395  1,40900E-004
      58,635  1,40300E-004
      58,875  1,40100E-004
      59,115  1,39800E-004
      59,365  1,39200E-004
      59,595  1,38900E-004
      59,835  1,38600E-004
      60,075  1,38200E-004
      60,315  1,37600E-004
      60,555  1,37600E-004
      60,795  1,37300E-004
      61,035  1,36800E-004
      61,275  1,36300E-004
      61,516  1,35800E-004
      61,766  1,35400E-004
      61,996  1,35200E-004
      62,236  1,34700E-004
      62,476  1,34300E-004
      62,726  1,34300E-004
      62,956  1,33600E-004
      63,196  1,33400E-004
      63,437  1,33100E-004
      63,677  1,32400E-004
      63,917  1,32100E-004
      64,157  1,32000E-004
      64,408  1,31200E-004
      64,638  1,31300E-004
      64,888  1,31100E-004
      65,118  1,30400E-004
      65,368  1,30300E-004
      65,598  1,29800E-004
      65,848  1,29600E-004
      66,078  1,29300E-004
      66,328  1,29200E-004
      66,558  1,29000E-004
      66,808  1,28000E-004
      67,038  1,27900E-004
      67,288  1,27700E-004
      67,518  1,27200E-004
      67,768  1,26900E-004
      67,998  1,26900E-004
      68,239  1,25800E-004
      68,479  1,26000E-004
      68,729  1,26000E-004
      68,959  1,25400E-004
      69,199  1,24700E-004
      69,449  1,24600E-004
      69,680  1,24500E-004
      69,930  1,24200E-004
      70,160  1,23900E-004
      70,410  1,23500E-004
      70,640  1,23200E-004
      70,890  1,22500E-004
      71,120  1,22300E-004
      71,370  1,21900E-004
      71,600  1,22200E-004
      71,850  1,21500E-004
      72,080  1,21500E-004
      72,320  1,20700E-004
      72,560  1,20800E-004
      72,810  1,20600E-004
      73,040  1,19800E-004
      73,290  1,19700E-004
      73,520  1,19600E-004
      73,770  1,19100E-004
      74,000  1,18900E-004
      74,250  1,18700E-004
      74,481  1,18400E-004
      74,731  1,18300E-004
      74,961  1,17800E-004
      75,211  1,17800E-004
      75,441  1,17400E-004
      75,681  1,17200E-004
      75,931  1,16700E-004
      76,171  1,16500E-004
      76,411  1,16300E-004
      76,641  1,15900E-004
      76,891  1,15600E-004
      77,131  1,15500E-004
      77,371  1,14800E-004
      77,602  1,14900E-004
      77,853  1,14400E-004
      78,083  1,14100E-004
      78,333  1,14100E-004
      78,563  1,14000E-004
      78,803  1,13600E-004
      79,053  1,13400E-004
      79,293  1,12700E-004
      79,533  1,12700E-004
      79,763  1,12500E-004
      80,003  1,12400E-004
      80,254  1,12000E-004
      80,494  1,11800E-004
      80,734  1,11300E-004
      80,974  1,11500E-004
      81,214  1,11000E-004
      81,444  1,10900E-004
      81,694  1,10800E-004
      81,924  1,10400E-004
      82,174  1,10200E-004
      82,414  1,10000E-004
      82,654  1,09600E-004
      82,894  1,09700E-004
      83,135  1,09300E-004
      83,375  1,09000E-004
      83,605  1,08700E-004
      83,855  1,08400E-004
      84,096  1,08400E-004
      84,326  1,08200E-004
      84,576  1,07600E-004
      84,816  1,07700E-004
      85,057  1,06900E-004
      85,297  1,07100E-004
      85,537  1,07200E-004
      85,777  1,06700E-004
      86,007  1,06300E-004
      86,257  1,05900E-004
      86,498  1,05900E-004
      86,738  1,05800E-004
      86,978  1,05600E-004
      87,219  1,05200E-004
      87,459  1,05200E-004
      87,699  1,04700E-004
      87,939  1,04600E-004
      88,180  1,04500E-004
      88,420  1,04100E-004
      88,660  1,04000E-004
      88,900  1,03700E-004
      89,140  1,03900E-004
      89,380  1,03300E-004
      89,620  1,03000E-004
      89,861  1,02300E-004
      90,101  1,02500E-004
      90,341  1,02600E-004
      90,581  1,02300E-004
      90,821  1,02000E-004
      91,061  1,01700E-004
      91,300  1,01600E-004
      91,540  1,01100E-004
      91,780  1,01000E-004
      92,020  1,00900E-004
      92,260  1,00600E-004
      92,500  1,00700E-004
      92,740  1,00300E-004
      92,980  1,00100E-004
      93,220  9,98000E-005
      93,460  9,99000E-005
      93,700  9,97000E-005
      93,940  9,93000E-005
      94,180  9,92000E-005
      94,420  9,91000E-005
      94,660  9,88000E-005
      94,900  9,87000E-005
      95,140  9,81000E-005
      95,380  9,81000E-005
      95,610  9,79000E-005
      95,859  9,74000E-005
      96,099  9,82000E-005
      96,339  9,78000E-005
      96,579  9,74000E-005
      96,819  9,71000E-005
      97,059  9,70000E-005
      97,299  9,67000E-005
      97,539  9,64000E-005
      97,779  9,63000E-005
      98,019  9,62000E-005
      98,259  9,56000E-005
      98,499  9,64000E-005
      98,739  9,54000E-005
      98,979  9,52000E-005
      99,219  9,50000E-005
      99,459  9,50000E-005
      99,690  9,47000E-005
      99,940  9,49000E-005
     100,180  9,46000E-005
     100,420  9,44000E-005
     100,659  9,42000E-005
     100,899  9,45000E-005
     101,139  9,36000E-005
     101,379  9,37000E-005
     101,619  9,33000E-005
     101,859  9,31000E-005
     102,099  9,33000E-005
     102,339  9,30000E-005
     102,580  9,28000E-005
     102,820  9,27000E-005
     103,060  9,23000E-005
     103,300  9,20000E-005
     103,540  9,23000E-005
     103,780  9,18000E-005
     104,020  9,20000E-005
     104,260  9,16000E-005
     104,499  9,12000E-005
     104,739  9,16000E-005
     104,979  9,14000E-005
     105,219  9,09000E-005
